Order ID,Order Date,Month,Quarter,Year,Region,Country,City,Customer Segment,Product Category,Product Name,Sales Channel,Sales Amount,Cost,Profit,Profit Margin %,Quantity Sold,Discount %,Shipping Cost,Delivery Status
ORD-10700,2025-04-17,Apr,Q2,2025,Asia-Pacific,Australia,Sydney,Enterprise,Technology,Webcam 4K,Distributor,11428.27,8823.38,2604.89,0.2279,22,0.2702,84.53,Delivered
ORD-10701,2025-09-16,Sep,Q3,2025,Asia-Pacific,Australia,Sydney,Enterprise,Apparel,Branded Hoodie,Online,24624.73,18397.05,6227.68,0.2529,45,0.2867,22.03,In Transit
ORD-10702,2025-10-29,Oct,Q4,2025,North America,Canada,Toronto,Enterprise,Office Supplies,Whiteboard,Retail Store,9392.86,5318.02,4074.84,0.4338,9,0.2317,21.01,Delivered
ORD-10703,2024-01-02,Jan,Q1,2024,Europe,France,Paris,Enterprise,Office Supplies,Stapler Set,Online,2059.57,1210.71,848.86,0.4122,3,0.1451,17.75,Delivered
ORD-10704,2025-07-19,Jul,Q3,2025,Europe,Netherlands,Amsterdam,Small Business,Furniture,Standing Desk,Retail Store,2459.0,1529.52,929.48,0.378,16,0.0097,244.36,Delivered
ORD-10705,2025-11-18,Nov,Q4,2025,Latin America,Brazil,São Paulo,Small Business,Office Supplies,Printer Paper,Distributor,17272.0,12810.91,4461.09,0.2583,9,0.0262,16.09,Delivered
ORD-10706,2024-08-22,Aug,Q3,2024,Latin America,Mexico,Mexico City,Enterprise,Office Supplies,Stapler Set,Direct Sales,14968.2,9348.05,5620.15,0.3755,26,0.1735,15.24,Delivered
ORD-10707,2025-06-16,Jun,Q2,2025,Latin America,Brazil,Rio de Janeiro,Small Business,Electronics,Portable Charger,Online,2992.9,1693.4,1299.5,0.4342,40,0.1775,115.31,Delivered
ORD-10708,2025-09-19,Sep,Q3,2025,Asia-Pacific,Singapore,Singapore,Enterprise,Technology,USB Hub,Distributor,22208.04,14680.31,7527.73,0.339,23,0.1145,55.48,Delivered
ORD-10709,2025-04-23,Apr,Q2,2025,Asia-Pacific,Australia,Sydney,Consumer,Office Supplies,Sticky Notes,Online,235.55,170.48,65.07,0.2762,36,0.051,8.63,Delayed
ORD-10710,2025-12-31,Dec,Q4,2025,North America,USA,Chicago,Small Business,Apparel,Corporate Polo,Distributor,20856.0,13619.01,7236.99,0.347,31,0.2146,23.04,Delivered
ORD-10711,2025-08-22,Aug,Q3,2025,Asia-Pacific,India,Mumbai,Consumer,Electronics,Portable Charger,Online,8080.12,5078.74,3001.38,0.3715,46,0.1918,141.38,Returned
ORD-10712,2024-05-21,May,Q2,2024,Latin America,Argentina,Buenos Aires,Consumer,Apparel,Corporate Polo,Direct Sales,15392.8,9507.46,5885.34,0.3823,33,0.1166,24.25,Delivered
ORD-10713,2024-01-31,Jan,Q1,2024,North America,USA,New York,Consumer,Electronics,Smart Speaker,Direct Sales,21801.64,11314.49,10487.15,0.481,3,0.038,122.55,Delivered
ORD-10714,2025-04-11,Apr,Q2,2025,Africa,Egypt,Cairo,Consumer,Technology,Wireless Mouse,Online,23949.97,15305.28,8644.69,0.3609,7,0.0437,66.95,In Transit
ORD-10715,2024-10-12,Oct,Q4,2024,Latin America,Brazil,Rio de Janeiro,Enterprise,Apparel,Corporate Polo,Online,23821.55,18855.06,4966.49,0.2085,15,0.2172,18.75,Delayed
ORD-10716,2024-07-15,Jul,Q3,2024,Europe,Germany,Munich,Corporate,Technology,USB Hub,Distributor,15206.56,8797.44,6409.12,0.4215,33,0.0744,79.51,Delivered
ORD-10717,2024-09-04,Sep,Q3,2024,Europe,Germany,Munich,Corporate,Electronics,Smart Speaker,Direct Sales,19619.82,13657.79,5962.03,0.3039,26,0.2023,122.86,In Transit
ORD-10718,2025-01-21,Jan,Q1,2025,Europe,Germany,Berlin,Corporate,Technology,Webcam 4K,Retail Store,2207.75,1218.73,989.02,0.448,19,0.3344,76.49,Delivered
ORD-10719,2025-03-23,Mar,Q1,2025,Africa,Kenya,Nairobi,Enterprise,Electronics,Smart Speaker,Online,4877.64,3152.26,1725.38,0.3537,2,0.3087,124.84,Delivered
ORD-10720,2024-11-21,Nov,Q4,2024,North America,Canada,Toronto,Consumer,Electronics,LED Monitor,Distributor,14359.8,9847.14,4512.66,0.3143,36,0.3422,75.52,Delivered
ORD-10721,2025-09-24,Sep,Q3,2025,North America,USA,Chicago,Consumer,Electronics,Smart Speaker,Direct Sales,16628.41,10017.54,6610.87,0.3976,32,0.1398,89.26,In Transit
ORD-10722,2024-01-11,Jan,Q1,2024,North America,Canada,Toronto,Corporate,Furniture,Bookshelf,Direct Sales,3787.71,2440.17,1347.54,0.3558,10,0.1192,144.76,Delivered
ORD-10723,2025-09-28,Sep,Q3,2025,Asia-Pacific,Japan,Tokyo,Enterprise,Technology,Mechanical Keyboard,Online,16932.21,12467.11,4465.1,0.2637,27,0.2138,73.4,In Transit
ORD-10724,2025-09-28,Sep,Q3,2025,Asia-Pacific,India,Mumbai,Consumer,Electronics,"Tablet 10""",Distributor,21269.28,18006.1,3263.18,0.1534,49,0.047,70.94,Delivered
ORD-10725,2025-01-21,Jan,Q1,2025,Europe,Germany,Berlin,Corporate,Apparel,Safety Vest,Retail Store,7882.34,5790.28,2092.06,0.2654,47,0.1281,20.64,In Transit
ORD-10726,2025-05-09,May,Q2,2025,North America,USA,Chicago,Consumer,Technology,Mechanical Keyboard,Direct Sales,8081.35,6760.62,1320.73,0.1634,17,0.3705,55.16,Delivered
ORD-10727,2025-11-26,Nov,Q4,2025,Africa,Egypt,Cairo,Consumer,Office Supplies,Sticky Notes,Online,16300.1,10466.92,5833.18,0.3579,44,0.0582,9.19,Delivered
ORD-10728,2025-09-03,Sep,Q3,2025,Africa,South Africa,Johannesburg,Enterprise,Furniture,Bookshelf,Online,1191.79,649.6,542.19,0.4549,30,0.0418,211.4,Delivered
ORD-10729,2024-05-17,May,Q2,2024,North America,Canada,Vancouver,Enterprise,Technology,Wireless Mouse,Distributor,4201.47,2395.06,1806.41,0.4299,17,0.2058,65.57,Delivered
ORD-10730,2024-09-14,Sep,Q3,2024,Europe,Netherlands,Amsterdam,Small Business,Office Supplies,Whiteboard,Direct Sales,18857.49,14189.33,4668.16,0.2475,4,0.0441,9.85,In Transit
ORD-10731,2024-09-10,Sep,Q3,2024,Africa,South Africa,Johannesburg,Consumer,Technology,Laptop Pro,Distributor,17350.75,13320.3,4030.45,0.2323,16,0.1661,53.97,Delivered
ORD-10732,2024-02-16,Feb,Q1,2024,Asia-Pacific,India,Bengaluru,Enterprise,Electronics,Smart Speaker,Retail Store,24120.79,19907.54,4213.25,0.1747,13,0.1068,67.24,In Transit
ORD-10733,2024-06-11,Jun,Q2,2024,Asia-Pacific,Singapore,Singapore,Corporate,Furniture,Bookshelf,Distributor,7725.36,5859.09,1866.27,0.2416,1,0.2278,128.3,Delivered
ORD-10734,2024-09-15,Sep,Q3,2024,Latin America,Mexico,Mexico City,Small Business,Technology,Laptop Pro,Distributor,17269.4,12933.8,4335.6,0.2511,36,0.1059,48.0,Delivered
ORD-10735,2025-08-12,Aug,Q3,2025,Asia-Pacific,Australia,Sydney,Small Business,Electronics,Portable Charger,Distributor,12040.03,6160.87,5879.16,0.4883,31,0.3363,86.68,Delivered
ORD-10736,2024-11-11,Nov,Q4,2024,Europe,Netherlands,Amsterdam,Small Business,Office Supplies,Stapler Set,Retail Store,24639.55,13849.73,10789.82,0.4379,50,0.163,9.14,Delivered
ORD-10737,2025-03-25,Mar,Q1,2025,Asia-Pacific,India,Mumbai,Small Business,Office Supplies,Sticky Notes,Direct Sales,3614.04,2239.08,1374.96,0.3804,8,0.1541,20.62,Delivered
ORD-10738,2025-04-13,Apr,Q2,2025,Europe,UK,London,Small Business,Electronics,LED Monitor,Online,20165.86,13222.04,6943.82,0.3443,32,0.151,54.64,Delivered
ORD-10739,2024-07-07,Jul,Q3,2024,Europe,Germany,Munich,Consumer,Electronics,"Tablet 10""",Direct Sales,3291.88,2296.95,994.93,0.3022,28,0.2078,116.97,Delivered
ORD-10740,2024-12-10,Dec,Q4,2024,Africa,Nigeria,Lagos,Corporate,Furniture,Filing Cabinet,Direct Sales,2284.17,1669.27,614.9,0.2692,43,0.2853,224.94,Delivered
ORD-10741,2024-10-14,Oct,Q4,2024,Asia-Pacific,India,Mumbai,Consumer,Apparel,Corporate Polo,Online,8421.96,6578.87,1843.09,0.2188,10,0.1364,41.92,Delivered
ORD-10742,2024-05-20,May,Q2,2024,Europe,Germany,Munich,Corporate,Electronics,"Tablet 10""",Direct Sales,23624.28,18860.46,4763.82,0.2016,46,0.1598,100.03,Delivered
ORD-10743,2025-06-16,Jun,Q2,2025,North America,USA,Chicago,Small Business,Apparel,Uniform Shirt,Online,16341.37,13529.0,2812.37,0.1721,41,0.0003,19.94,Delivered
ORD-10744,2024-12-29,Dec,Q4,2024,North America,Canada,Vancouver,Consumer,Furniture,Meeting Table,Distributor,2764.08,1872.0,892.08,0.3227,28,0.099,268.88,Delivered
ORD-10745,2025-01-11,Jan,Q1,2025,North America,USA,Chicago,Enterprise,Furniture,Office Chair,Online,12947.05,10578.78,2368.27,0.1829,2,0.3762,213.36,Delivered
ORD-10746,2025-06-13,Jun,Q2,2025,North America,USA,Los Angeles,Small Business,Furniture,Meeting Table,Distributor,23607.96,12589.41,11018.55,0.4667,44,0.2243,140.09,Delayed
ORD-10747,2024-04-23,Apr,Q2,2024,Latin America,Brazil,Rio de Janeiro,Corporate,Apparel,Corporate Polo,Distributor,17327.41,11157.16,6170.25,0.3561,17,0.1884,22.1,Delivered
ORD-10748,2025-06-08,Jun,Q2,2025,Asia-Pacific,Japan,Tokyo,Corporate,Apparel,Safety Vest,Retail Store,3049.7,2214.13,835.57,0.274,36,0.0473,22.5,Delivered
ORD-10749,2024-02-29,Feb,Q1,2024,Asia-Pacific,Japan,Tokyo,Consumer,Furniture,Standing Desk,Direct Sales,16570.05,8605.93,7964.12,0.4806,43,0.0787,139.63,Delivered
ORD-10750,2025-01-15,Jan,Q1,2025,Latin America,Brazil,São Paulo,Corporate,Electronics,LED Monitor,Retail Store,24612.6,19535.58,5077.02,0.2063,9,0.0034,53.2,Delivered
ORD-10751,2024-02-10,Feb,Q1,2024,Asia-Pacific,India,Mumbai,Corporate,Apparel,Branded Hoodie,Direct Sales,16215.83,10702.94,5512.89,0.34,6,0.0216,31.49,Delivered
ORD-10752,2024-04-01,Apr,Q2,2024,Asia-Pacific,Singapore,Singapore,Corporate,Office Supplies,Sticky Notes,Retail Store,10063.87,6001.41,4062.46,0.4037,48,0.3302,8.63,Delivered
ORD-10753,2024-06-21,Jun,Q2,2024,Asia-Pacific,Australia,Sydney,Small Business,Apparel,Corporate Polo,Direct Sales,22134.68,17123.18,5011.5,0.2264,42,0.1298,37.77,Delivered
ORD-10754,2024-05-06,May,Q2,2024,Latin America,Brazil,São Paulo,Small Business,Apparel,Corporate Polo,Distributor,12356.18,9345.65,3010.53,0.2436,43,0.2677,27.97,Delivered
ORD-10755,2025-10-08,Oct,Q4,2025,North America,USA,New York,Enterprise,Technology,Webcam 4K,Retail Store,2932.67,2197.23,735.44,0.2508,38,0.2591,54.28,Delivered
ORD-10756,2024-02-20,Feb,Q1,2024,North America,Canada,Toronto,Small Business,Technology,Wireless Mouse,Distributor,2466.5,1897.32,569.18,0.2308,20,0.3287,87.74,Delivered
ORD-10757,2025-08-13,Aug,Q3,2025,North America,USA,Chicago,Small Business,Apparel,Work Boots,Online,11936.44,8674.66,3261.78,0.2733,23,0.2253,21.29,Delivered
ORD-10758,2025-05-11,May,Q2,2025,Latin America,Brazil,São Paulo,Corporate,Electronics,Smart Speaker,Distributor,8708.68,6192.35,2516.33,0.2889,19,0.0253,55.71,Delivered
ORD-10759,2025-10-04,Oct,Q4,2025,Europe,France,Paris,Small Business,Office Supplies,Stapler Set,Retail Store,7941.84,5634.0,2307.84,0.2906,39,0.1874,7.96,Delayed
ORD-10760,2025-05-24,May,Q2,2025,Africa,Nigeria,Lagos,Small Business,Furniture,Meeting Table,Distributor,6554.46,4461.53,2092.93,0.3193,3,0.3623,130.75,Delivered
ORD-10761,2025-05-15,May,Q2,2025,North America,USA,Los Angeles,Consumer,Apparel,Work Boots,Distributor,5571.1,3415.5,2155.6,0.3869,20,0.1931,40.17,Delivered
ORD-10762,2024-03-01,Mar,Q1,2024,Africa,Kenya,Nairobi,Consumer,Apparel,Uniform Shirt,Distributor,3008.42,1777.5,1230.92,0.4092,34,0.251,23.77,Delivered
ORD-10763,2025-05-12,May,Q2,2025,Latin America,Brazil,São Paulo,Corporate,Furniture,Standing Desk,Distributor,23072.05,17645.24,5426.81,0.2352,23,0.1455,151.47,Delivered
ORD-10764,2024-03-28,Mar,Q1,2024,Asia-Pacific,India,Bengaluru,Consumer,Electronics,"Tablet 10""",Online,13100.95,9382.96,3717.99,0.2838,8,0.1893,95.63,Delivered
ORD-10765,2024-01-21,Jan,Q1,2024,Europe,Germany,Munich,Small Business,Office Supplies,Ballpoint Pens,Retail Store,5829.1,2936.32,2892.78,0.4963,46,0.0854,19.15,Delivered
ORD-10766,2024-03-11,Mar,Q1,2024,Asia-Pacific,Australia,Sydney,Corporate,Office Supplies,Stapler Set,Online,19880.17,11812.17,8068.0,0.4058,46,0.3109,19.68,Delivered
ORD-10767,2024-01-12,Jan,Q1,2024,North America,USA,New York,Enterprise,Furniture,Standing Desk,Retail Store,11329.56,5788.4,5541.16,0.4891,37,0.283,274.04,In Transit
ORD-10768,2025-05-16,May,Q2,2025,North America,USA,Chicago,Consumer,Technology,USB Hub,Distributor,10001.11,7250.51,2750.6,0.275,6,0.0733,66.22,In Transit
ORD-10769,2024-11-19,Nov,Q4,2024,Latin America,Argentina,Buenos Aires,Corporate,Office Supplies,Whiteboard,Online,345.19,226.86,118.33,0.3428,7,0.1333,16.06,Delivered
ORD-10770,2024-12-19,Dec,Q4,2024,Asia-Pacific,India,Bengaluru,Consumer,Furniture,Standing Desk,Online,7134.22,4897.69,2236.53,0.3135,34,0.2922,286.21,Delivered
ORD-10771,2025-11-27,Nov,Q4,2025,Asia-Pacific,India,Mumbai,Enterprise,Technology,Wireless Mouse,Direct Sales,11253.8,8976.39,2277.41,0.2024,33,0.1663,58.38,Delayed
ORD-10772,2024-03-17,Mar,Q1,2024,Latin America,Brazil,Rio de Janeiro,Consumer,Furniture,Bookshelf,Direct Sales,2167.67,1696.36,471.31,0.2174,1,0.099,252.6,Delayed
ORD-10773,2024-12-10,Dec,Q4,2024,Asia-Pacific,Australia,Sydney,Enterprise,Furniture,Bookshelf,Online,18583.53,11276.95,7306.58,0.3932,50,0.1998,294.75,Delivered
ORD-10774,2025-04-09,Apr,Q2,2025,Latin America,Mexico,Mexico City,Corporate,Technology,USB Hub,Distributor,13292.86,9806.21,3486.65,0.2623,18,0.3957,118.8,Delivered
ORD-10775,2024-11-19,Nov,Q4,2024,North America,Canada,Vancouver,Small Business,Furniture,Office Chair,Online,13052.56,10961.76,2090.8,0.1602,12,0.2434,174.72,Delivered
ORD-10776,2024-12-07,Dec,Q4,2024,Africa,Kenya,Nairobi,Enterprise,Apparel,Corporate Polo,Online,7268.2,4658.71,2609.49,0.359,42,0.1662,16.09,Delivered
ORD-10777,2024-11-13,Nov,Q4,2024,North America,Canada,Vancouver,Corporate,Office Supplies,Sticky Notes,Distributor,6115.9,3278.74,2837.16,0.4639,50,0.3295,21.65,Delivered
ORD-10778,2025-01-10,Jan,Q1,2025,Asia-Pacific,Australia,Sydney,Small Business,Furniture,Standing Desk,Direct Sales,16979.58,10989.53,5990.05,0.3528,19,0.0507,196.19,Delivered
ORD-10779,2024-06-23,Jun,Q2,2024,Asia-Pacific,Japan,Tokyo,Consumer,Office Supplies,Printer Paper,Direct Sales,5052.4,3654.56,1397.84,0.2767,19,0.1194,11.82,Delivered
ORD-10780,2024-01-08,Jan,Q1,2024,North America,USA,Chicago,Small Business,Apparel,Corporate Polo,Distributor,3908.29,2419.83,1488.46,0.3808,19,0.0895,44.73,Delivered
ORD-10781,2025-09-23,Sep,Q3,2025,North America,Canada,Vancouver,Consumer,Furniture,Filing Cabinet,Retail Store,3466.06,1984.49,1481.57,0.4275,50,0.134,175.56,Delivered
ORD-10782,2025-04-08,Apr,Q2,2025,Africa,South Africa,Johannesburg,Enterprise,Office Supplies,Sticky Notes,Distributor,2861.91,1686.47,1175.44,0.4107,10,0.2656,9.41,Delayed
ORD-10783,2024-11-14,Nov,Q4,2024,North America,USA,Los Angeles,Small Business,Furniture,Filing Cabinet,Distributor,494.37,334.83,159.54,0.3227,12,0.1518,212.57,In Transit
ORD-10784,2025-01-12,Jan,Q1,2025,Latin America,Brazil,São Paulo,Corporate,Apparel,Branded Hoodie,Online,2530.71,1414.39,1116.32,0.4411,35,0.1367,32.45,Delivered
ORD-10785,2024-02-28,Feb,Q1,2024,Asia-Pacific,Japan,Tokyo,Corporate,Electronics,Noise Cancelling Headphones,Distributor,14801.61,11041.39,3760.22,0.254,32,0.2192,129.27,In Transit
ORD-10786,2025-01-22,Jan,Q1,2025,Europe,UK,London,Consumer,Furniture,Standing Desk,Direct Sales,10352.52,5959.4,4393.12,0.4244,15,0.2678,218.17,Delivered
ORD-10787,2025-03-22,Mar,Q1,2025,Asia-Pacific,Australia,Sydney,Small Business,Electronics,LED Monitor,Direct Sales,5185.54,4153.35,1032.19,0.1991,36,0.1651,75.18,In Transit
ORD-10788,2025-10-08,Oct,Q4,2025,North America,Canada,Vancouver,Enterprise,Office Supplies,Stapler Set,Direct Sales,20440.26,12832.05,7608.21,0.3722,10,0.2628,16.67,Delivered
ORD-10789,2024-11-22,Nov,Q4,2024,Latin America,Brazil,Rio de Janeiro,Corporate,Office Supplies,Whiteboard,Retail Store,16265.8,10537.9,5727.9,0.3521,10,0.2039,13.47,Delayed
ORD-10790,2024-12-18,Dec,Q4,2024,Europe,Netherlands,Amsterdam,Enterprise,Technology,Mechanical Keyboard,Distributor,19941.52,14662.95,5278.57,0.2647,12,0.3613,111.8,In Transit
ORD-10791,2024-03-25,Mar,Q1,2024,Europe,France,Paris,Corporate,Electronics,LED Monitor,Direct Sales,19305.95,16113.64,3192.31,0.1654,12,0.3321,119.83,Delivered
ORD-10792,2024-06-26,Jun,Q2,2024,North America,Canada,Vancouver,Small Business,Furniture,Office Chair,Retail Store,5449.88,4182.73,1267.15,0.2325,12,0.2345,298.63,In Transit
ORD-10793,2025-12-20,Dec,Q4,2025,Asia-Pacific,Japan,Tokyo,Small Business,Furniture,Bookshelf,Retail Store,21520.31,13009.79,8510.52,0.3955,3,0.1583,273.39,Delivered
ORD-10794,2025-04-19,Apr,Q2,2025,Europe,France,Paris,Small Business,Office Supplies,Ballpoint Pens,Distributor,8593.25,4492.12,4101.13,0.4773,9,0.1765,19.88,Delivered
ORD-10795,2024-12-01,Dec,Q4,2024,Latin America,Brazil,São Paulo,Enterprise,Apparel,Work Boots,Online,10020.17,6715.82,3304.35,0.3298,4,0.3764,28.88,Delivered
ORD-10796,2024-02-26,Feb,Q1,2024,Europe,UK,London,Enterprise,Electronics,Noise Cancelling Headphones,Distributor,409.4,320.93,88.47,0.2161,33,0.3012,53.28,Delivered
ORD-10797,2025-02-21,Feb,Q1,2025,Latin America,Brazil,São Paulo,Corporate,Office Supplies,Ballpoint Pens,Online,19088.02,15504.31,3583.71,0.1877,6,0.1392,14.56,Delivered
ORD-10798,2025-07-24,Jul,Q3,2025,North America,USA,New York,Enterprise,Technology,USB Hub,Direct Sales,12976.31,10883.9,2092.41,0.1612,34,0.2603,109.04,Delivered
ORD-10799,2025-08-05,Aug,Q3,2025,Asia-Pacific,India,Mumbai,Consumer,Electronics,"Tablet 10""",Distributor,11773.59,6821.54,4952.05,0.4206,34,0.0683,107.55,Delivered
ORD-10800,2024-03-12,Mar,Q1,2024,Asia-Pacific,India,Bengaluru,Consumer,Apparel,Safety Vest,Distributor,6522.69,4866.47,1656.22,0.2539,28,0.2683,23.74,Delayed
